Estacion,Tipo,IDEstacion,IDNodo,hora,>C5,AL,AT,B,BA,BT,C,C2G,C2P,C3-C4,C5,ESP,INT,L,M,TOTAL
AC_60A_S_KR_19C,HABIL,33,57083,6,3.888888889,31.83333333,36.05555556,57.94444444,4.972222222,26.58333333,40.86111111,52,13.83333333,23.22222222,4.444444444,64.91666667,8.888888889,835.7222222,1152.083333,2357.25
AC_60A_S_KR_19C,HABIL,33,57083,7,0.388888889,32.88888889,37.30555556,48.02777778,4.527777778,27.13888889,35.08333333,59.16666667,19.5,13.72222222,0.583333333,31.05555556,8.611111111,708.6944444,853.8611111,1880.555556
AC_60A_S_KR_19C,HABIL,33,57083,8,5.138888889,27.61111111,34.88888889,47.94444444,2.916666667,22.97222222,33.47222222,59.77777778,16.80555556,44.30555556,6.722222222,18.38888889,8.361111111,666.5,433.8611111,1429.666667
AC_60A_S_KR_19C,HABIL,33,57083,9,1.361111111,15.75,39.36111111,47.25,3,22.77777778,33.66666667,54.11111111,18.25,22.77777778,1.555555556,14.47222222,9.138888889,712.6388889,273.8611111,1269.972222
AC_60A_S_KR_19C,HABIL,33,57083,10,17.33333333,10.72222222,33.13888889,45.25,0.277777778,24.75,32.05555556,63.86111111,17.36111111,64.69444444,13.72222222,19.58333333,10.19444444,673.1944444,250.0833333,1276.222222
AC_60A_S_KR_19C,HABIL,33,57083,11,12.58333333,9.472222222,32.08333333,45.22222222,0.138888889,21.61111111,31.19444444,68.55555556,18.97222222,61.83333333,12.88888889,41.08333333,8.527777778,696.75,274,1334.916667
AC_60A_S_KR_19C,HABIL,33,57083,12,10.5,8.583333333,32.88888889,42.02777778,0,21.05555556,28.58333333,68.72222222,21.22222222,57.55555556,10.77777778,52.05555556,8.472222222,713.4444444,298.8611111,1374.75
AC_60A_S_KR_19C,HABIL,33,57083,13,13,9.416666667,33.47222222,42.63888889,0,21.97222222,32.02777778,74.69444444,32.94444444,58.30555556,12.5,37.83333333,9.027777778,679.9166667,340.8333333,1398.583333
AC_60A_S_KR_19C,HABIL,33,57083,14,14.19444444,9.944444444,31.22222222,40.19444444,0,18.66666667,30.52777778,80.97222222,40.16666667,56.72222222,13.80555556,32.72222222,9.888888889,736,316.1666667,1431.194444
AC_60A_S_KR_19C,HABIL,33,57083,15,16.77777778,9.833333333,33.75,39.25,0.138888889,19.80555556,29.16666667,83.58333333,33.63888889,54.38888889,16.72222222,33.19444444,8.833333333,631.6388889,319.3055556,1330.027778
AC_60A_S_KR_19C,HABIL,33,57083,16,13.02777778,11,39.38888889,38.80555556,1.777777778,20.63888889,29.61111111,80.94444444,36.88888889,52.47222222,14.5,34.72222222,11.33333333,638.9722222,385.6388889,1409.722222
AC_60A_S_KR_19C,HABIL,33,57083,17,3.472222222,12.94444444,37.30555556,44.77777778,2.944444444,21.44444444,36.5,70.30555556,28.25,30,3.583333333,39.38888889,12.30555556,706.5,644.3611111,1694.083333
AC_60A_S_KR_19C,HABIL,33,57083,18,0.527777778,16.61111111,38.11111111,45.44444444,3.611111111,21.11111111,32.16666667,56.33333333,20.41666667,14.47222222,0.527777778,58.36111111,13.19444444,730.2222222,727.1388889,1778.25
AC_60A_S_KR_19C,HABIL,33,57083,19,11.05555556,19.08333333,34.52777778,50,3.527777778,22.94444444,30.08333333,47.38888889,19.80555556,14.19444444,10.61111111,34.83333333,12.5,762.6388889,531.2777778,1604.472222
AC_60A_S_KR_19C,HABIL,33,57083,20,21.25,19.27777778,40.83333333,53.80555556,6,29.61111111,32.08333333,42.61111111,14.19444444,13.91666667,12.83333333,13.22222222,10.61111111,740.5277778,349.7777778,1400.555556
KR_13_AC_53,HABIL,37,29225,6,0,0,0,29.55555556,0,34.33333333,38.88888889,6.444444444,3,0.222222222,0,26.44444444,0.111111111,621.8888889,149.5555556,910.4444444
KR_13_AC_53,HABIL,37,29225,7,0,0,0,36.22222222,0,38.11111111,41.77777778,8.222222222,3.666666667,0.222222222,0,11.22222222,0.111111111,773.7777778,196.8888889,1110.222222
KR_13_AC_53,HABIL,37,29225,8,0,0,0,39.22222222,0,44.22222222,40.22222222,12.22222222,7.888888889,0.444444444,0,8,0,743.5555556,170.2222222,1066
KR_13_AC_53,HABIL,37,29225,17,0,0,0,50.11111111,0,36.22222222,39.33333333,5.666666667,5,0.333333333,0,10.33333333,0,645.8888889,286,1078.888889
KR_13_AC_53,HABIL,37,29225,18,0,0,0,61.66666667,0,37.33333333,45.22222222,3.777777778,3.777777778,0.222222222,0,3.777777778,0.111111111,642.3333333,236.3333333,1034.555556
KR_13_AC_53,HABIL,37,29225,19,0,0,0,59.55555556,0,40.33333333,39.33333333,3.666666667,2.888888889,0.111111111,0,3.111111111,0,620.2222222,141.3333333,910.5555556
AC_68_S_AK_51,HABIL,30,52129,0,2.166666667,2.583333333,1,3.333333333,0.166666667,6.416666667,7.666666667,3.25,1.916666667,3.083333333,1.166666667,4,0.333333333,142.75,33.08333333,212.9166667
AC_68_S_AK_51,HABIL,30,52129,1,0.916666667,0.083333333,0,1.5,0,1.916666667,2.75,4.833333333,2.75,4.916666667,1.25,4.333333333,0.416666667,97.25,16.66666667,139.5833333
AC_68_S_AK_51,HABIL,30,52129,2,1.916666667,0.25,0.333333333,0.833333333,0.083333333,1.666666667,2.75,7.166666667,4,5.75,1.583333333,4.5,0.166666667,100.9166667,11.58333333,143.5
AC_68_S_AK_51,HABIL,30,52129,3,3.25,5.833333333,1.75,12.58333333,0,6.833333333,15.66666667,9.333333333,4.166666667,6.75,2.5,4.833333333,1.416666667,158.6666667,18.33333333,251.9166667
AC_68_S_AK_51,HABIL,30,52129,4,4.916666667,5.666666667,8.416666667,45.91666667,1,25.08333333,51.25,15.66666667,5.666666667,9.75,2.416666667,30.91666667,5.166666667,259.6666667,56.08333333,527.5833333
AC_68_S_AK_51,HABIL,30,52129,5,3.916666667,8.333333333,7,69,1.916666667,40.58333333,82.25,24.25,11.16666667,16.58333333,3.75,59.08333333,11.08333333,419.4166667,287.75,1046.083333
AC_68_S_AK_51,HABIL,30,52129,6,1.25,8.5,7.583333333,64.75,0.333333333,44.16666667,90.91666667,37.25,15.33333333,9.5,1.166666667,36.91666667,19.5,450.75,630.9166667,1418.833333
AC_68_S_AK_51,HABIL,30,52129,7,0.166666667,8.583333333,5.416666667,59.91666667,0.166666667,45.41666667,87.58333333,55.5,18.08333333,7.75,0.25,24.75,20.66666667,407.3333333,527.3333333,1268.916667
AC_68_S_AK_51,HABIL,30,52129,8,2.416666667,7.25,6,57.41666667,0.416666667,44.91666667,87.83333333,49.66666667,18.75,14.25,2.75,14.5,18,425.4166667,313.0833333,1062.666667
AC_68_S_AK_51,HABIL,30,52129,9,0.583333333,4.75,4.833333333,59.5,1.083333333,43.16666667,84,37.08333333,21,5.25,0.583333333,10.83333333,23.5,461.5833333,223.1666667,980.9166667
AC_68_S_AK_51,HABIL,30,52129,10,5.083333333,3.583333333,2.916666667,57.33333333,0.083333333,42.08333333,84.08333333,47.41666667,19.83333333,18.16666667,4.166666667,13.91666667,17.91666667,438.75,197.4166667,952.75
AC_68_S_AK_51,HABIL,30,52129,11,4,3.25,0.583333333,54.08333333,0,40.83333333,83.83333333,51.5,20.08333333,17.75,3.75,33.33333333,17.91666667,475,202.5833333,1008.5
AC_68_S_AK_51,HABIL,30,52129,12,4.083333333,3.083333333,0.833333333,55.75,0,41.41666667,79.91666667,51.08333333,20.16666667,19,3.75,32.41666667,17.5,478.6666667,221.5833333,1029.25
AC_68_S_AK_51,HABIL,30,52129,13,3.25,2.916666667,0.666666667,58.75,0,42.33333333,82.33333333,44.41666667,19,16.5,3,37.58333333,18.08333333,482.3333333,243.5833333,1054.75
AC_68_S_AK_51,HABIL,30,52129,14,4.583333333,3.25,0.583333333,53.75,0,44.5,88,43.91666667,23.66666667,18.5,3.25,24.83333333,17.41666667,532.5,260.75,1119.5
AC_68_S_AK_51,HABIL,30,52129,15,4.75,3,2,53.25,0.25,41.91666667,87.66666667,46.33333333,21.5,18.25,3.833333333,36.66666667,21.5,475.75,248,1064.666667
AC_68_S_AK_51,HABIL,30,52129,16,4.333333333,4.333333333,5.583333333,52.91666667,0.5,40.33333333,88.33333333,42.83333333,22.75,20.58333333,3.833333333,28,16.91666667,484.8333333,288.5833333,1104.666667
AC_68_S_AK_51,HABIL,30,52129,17,1.833333333,5.25,6.5,52.58333333,0.333333333,42.66666667,86.33333333,41.75,19.33333333,10.16666667,1,23.91666667,18.66666667,533,474.4166667,1317.75
AC_68_S_AK_51,HABIL,30,52129,18,0.583333333,6.25,7.666666667,60.16666667,0.333333333,34.75,91.25,28.83333333,17.83333333,6.083333333,0.083333333,40.08333333,18.75,519.4166667,502.4166667,1334.5
AC_68_S_AK_51,HABIL,30,52129,19,3.083333333,5.416666667,6.666666667,56.91666667,0.25,40.58333333,87.25,20.75,12.83333333,12.08333333,1.916666667,34.08333333,18.75,527.4166667,396.9166667,1224.916667
AC_68_S_AK_51,HABIL,30,52129,20,5.25,7,8.333333333,59.33333333,0.416666667,41.33333333,87.16666667,17.75,11.16666667,5.083333333,3.75,13.41666667,16.33333333,535.6666667,314.1666667,1126.166667
AC_68_S_AK_51,HABIL,30,52129,21,3.75,6.166666667,4.416666667,43.41666667,0.583333333,40.58333333,74.91666667,13.66666667,8.583333333,3.75,2.166666667,9.5,11.83333333,522.5833333,294.9166667,1040.833333
AC_68_S_AK_51,HABIL,30,52129,22,2.666666667,4.75,4.666666667,22.58333333,1,40.5,45.58333333,9.75,4.583333333,5,1.5,7.5,6.916666667,368.1666667,189.1666667,714.3333333
AC_68_S_AK_51,HABIL,30,52129,23,1.833333333,4,5.833333333,13,0.166666667,26.83333333,28.5,5.583333333,3.583333333,6.416666667,1.166666667,6.333333333,2,238.4166667,80.5,424.1666667
L_AK_70_AC_63,NOHAB,12,23647,0,0,0,0,0,0,2.666666667,1.333333333,1.333333333,0.333333333,0.666666667,0,1,0.666666667,310,23.33333333,341.3333333
L_AK_70_AC_63,NOHAB,12,23647,1,0,0,0,0,0,0,0,1.666666667,0.666666667,0.666666667,0,2,0,242.6666667,15.66666667,263.3333333
L_AK_70_AC_63,NOHAB,12,23647,2,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,2.666666667,0,235,11,249.6666667
L_AK_70_AC_63,NOHAB,12,23647,3,0,0,0,0,0,0,0.666666667,1.666666667,1.333333333,0,0,1.666666667,0,211.3333333,12.66666667,229.3333333
L_AK_70_AC_63,NOHAB,12,23647,4,0,0,0,3,0,7.333333333,3.333333333,3,3,1,0,4,1,193,17,235.6666667
L_AK_70_AC_63,NOHAB,12,23647,5,0.666666667,0,0,11.66666667,0,21.66666667,8.333333333,9.666666667,5,3,0.333333333,6.333333333,1,310.3333333,60.66666667,438.6666667
L_AK_70_AC_63,NOHAB,12,23647,6,0.333333333,0,0,23.66666667,0,30,14.66666667,9,5.333333333,6.666666667,0.666666667,9.333333333,0.666666667,511,126.6666667,738
L_AK_70_AC_63,NOHAB,12,23647,7,0,0,0,33.66666667,0,24.33333333,15,15,10.66666667,5.666666667,0.666666667,7.333333333,0.333333333,774,203.3333333,1090
L_AK_70_AC_63,NOHAB,12,23647,8,0.333333333,0,0,30.66666667,0,27.33333333,16.33333333,16.33333333,11.33333333,5.666666667,0.333333333,10.66666667,1,1014.666667,172.6666667,1307.333333
L_AK_70_AC_63,NOHAB,12,23647,9,0.333333333,0,0,26,0,26.33333333,16,22.33333333,11,5,0.666666667,10.33333333,2.666666667,934.6666667,150.6666667,1206
L_AK_70_AC_63,NOHAB,12,23647,10,0,0,0,30.33333333,0,27,16,18.66666667,12.66666667,4,0,8.333333333,1,959.3333333,159.6666667,1237
L_AK_70_AC_63,NOHAB,12,23647,11,0,0,0,28,0,22.33333333,14.33333333,12.66666667,8.666666667,4,0,9.666666667,1.333333333,973.6666667,161,1235.666667
L_AK_70_AC_63,NOHAB,12,23647,12,0,0,0,24.33333333,0,27.33333333,14.33333333,12,6,3.333333333,0,6,0.666666667,857,186,1137
L_AK_70_AC_63,NOHAB,12,23647,13,0.333333333,0,0,24.33333333,0,23.33333333,13.33333333,14.33333333,6.666666667,4.666666667,0,6.666666667,1,907,212.6666667,1214.333333
L_AK_70_AC_63,NOHAB,12,23647,14,0.333333333,0,0,25,0,24.33333333,13.33333333,16.66666667,7,0.666666667,0,8.333333333,1,951.3333333,184.3333333,1232.333333
L_AK_70_AC_63,NOHAB,12,23647,15,0,0,0,26,0,24,16.33333333,11,9.666666667,0,0,5,1.333333333,906,162,1161.333333
L_AK_70_AC_63,NOHAB,12,23647,16,0,0,0,26,0,23.33333333,13,5.333333333,4.666666667,0,0,6.333333333,1.666666667,822,138.3333333,1040.666667
L_AK_70_AC_63,NOHAB,12,23647,17,0,0,0,20.33333333,0,24.33333333,11.33333333,3,5,0.666666667,0,7,1.333333333,847.6666667,127.6666667,1048.333333
L_AK_70_AC_63,NOHAB,12,23647,18,0,0,0,22.33333333,0,21,14,6,2.666666667,1.333333333,0,6.666666667,3,843.3333333,132,1052.333333
L_AK_70_AC_63,NOHAB,12,23647,19,0,0,0,19.33333333,0,23,11.33333333,6.333333333,1.666666667,0.333333333,0,5.666666667,1.666666667,845,98.33333333,1012.666667
L_AK_70_AC_63,NOHAB,12,23647,20,0,0,0,15,0,21.66666667,10,3.666666667,2,0,0,6.333333333,2.666666667,774,77.33333333,912.6666667
L_AK_70_AC_63,NOHAB,12,23647,21,0,0,0,9.333333333,0,20.33333333,6.333333333,2.666666667,1,0.333333333,0,6,1.666666667,647.3333333,65.33333333,760.3333333
L_AK_70_AC_63,NOHAB,12,23647,22,0,0,0,5.333333333,0,27,10.33333333,4.666666667,1,1,0,6.666666667,1.666666667,584.6666667,96,738.3333333
L_AK_70_AC_63,NOHAB,12,23647,23,0,0,0,0.333333333,0,15.33333333,6,2.666666667,1,0.333333333,0,6,0.333333333,407.3333333,46,485.3333333
AK_86_AC_17,HABIL,15,75270,0,6.916666667,12,0.416666667,5,0,15.33333333,3.833333333,34.41666667,7.166666667,7.833333333,5.833333333,14.91666667,3.916666667,271.3333333,57.91666667,446.8333333
AK_86_AC_17,HABIL,15,75270,1,8.333333333,1.75,0.333333333,0.5,0.083333333,3.166666667,0.916666667,35.08333333,10.33333333,7,4.75,21.25,2.416666667,184.3333333,41.66666667,321.9166667
AK_86_AC_17,HABIL,15,75270,2,7.75,0.166666667,0.416666667,2.083333333,0,2.25,2.333333333,44.91666667,16.16666667,9.25,5.833333333,19.08333333,3.416666667,194.75,34.66666667,343.0833333
AK_86_AC_17,HABIL,15,75270,3,14.41666667,2.833333333,0.166666667,10.75,0.75,14.91666667,9.916666667,58.58333333,25.83333333,14.5,11.75,16.91666667,7.833333333,315.5,53.58333333,558.25
AK_86_AC_17,HABIL,15,75270,4,43,4.75,1.75,35.91666667,0.75,39.5,37.5,89.25,32.33333333,31,29.25,72.83333333,38.91666667,552.1666667,125,1133.916667
AK_86_AC_17,HABIL,15,75270,5,54,4.166666667,1.083333333,53.08333333,0.333333333,46.66666667,64.91666667,146.6666667,42.08333333,45.25,44.25,123.6666667,83.5,1023.25,603.5,2336.416667
AK_86_AC_17,HABIL,15,75270,6,19.58333333,5.083333333,0.083333333,65.91666667,0.333333333,53.25,79.91666667,186.5,59.25,33.75,14.91666667,117.3333333,102.9166667,1270.416667,1298.583333,3307.833333
AK_86_AC_17,HABIL,15,75270,7,15.41666667,3,0.083333333,62.16666667,0,54.25,71.41666667,202.3333333,64.5,30.83333333,10.58333333,79.16666667,106.75,1368.166667,1222.166667,3290.833333
AK_86_AC_17,HABIL,15,75270,8,19.5,5.083333333,0.083333333,60.66666667,0,56.33333333,77.41666667,252.8333333,69.25,40.66666667,17.58333333,46.75,104.75,1605.916667,753.5833333,3110.416667
AK_86_AC_17,HABIL,15,75270,9,7.333333333,4.916666667,0.166666667,59.16666667,0.083333333,55.25,69.33333333,226.0833333,73.5,21,5,31.66666667,86.58333333,1722.833333,570.25,2933.166667
AK_86_AC_17,HABIL,15,75270,10,49.58333333,5.416666667,0,57.33333333,0,49.25,63.41666667,284.25,69.16666667,65,44.66666667,23.41666667,78.16666667,1550.083333,484.4166667,2824.166667
AK_86_AC_17,HABIL,15,75270,11,47.25,2.666666667,0.083333333,52.08333333,0,48.16666667,65.25,273.1666667,69.5,56.75,39.25,21.91666667,79.5,1509.083333,497.8333333,2762.5
AK_86_AC_17,HABIL,15,75270,12,43.25,3.583333333,0,49.41666667,0,45.33333333,62.83333333,242.75,62.58333333,77.25,36.66666667,34.16666667,72.25,1521.916667,507.0833333,2759.083333
AK_86_AC_17,HABIL,15,75270,13,40,2.916666667,0,54.66666667,0,46.5,65.33333333,253.0833333,57.25,47.41666667,29.08333333,47.91666667,86.5,1585.333333,545.8333333,2861.833333
AK_86_AC_17,HABIL,15,75270,14,40.16666667,3.416666667,0,55.91666667,0,43.16666667,60.5,279.75,71.75,57.16666667,35.16666667,67.41666667,79.41666667,1503.583333,625.0833333,2922.5
AK_86_AC_17,HABIL,15,75270,15,50.58333333,3.166666667,0,53.58333333,0.166666667,46,69.5,294.9166667,80.5,67.5,39.08333333,88.91666667,88.83333333,1276.75,618.8333333,2778.333333
AK_86_AC_17,HABIL,15,75270,16,44.33333333,4.833333333,0,56.5,0.083333333,44.58333333,66.83333333,300.3333333,73.83333333,59.66666667,35.58333333,97.5,89.91666667,1318.333333,785.4166667,2977.75
AK_86_AC_17,HABIL,15,75270,17,26.33333333,3.833333333,0.166666667,55.33333333,0.333333333,48.58333333,67.08333333,262.5,58.41666667,32.5,18.75,86.91666667,89.08333333,1440.916667,1235.333333,3426.083333
AK_86_AC_17,HABIL,15,75270,18,18.66666667,4.166666667,0,62.33333333,0.333333333,48.33333333,69.58333333,220.5,46.33333333,28,15.25,57.5,95.83333333,1464.416667,1103.75,3235
AK_86_AC_17,HABIL,15,75270,19,30.83333333,3.25,0.083333333,51.91666667,0.25,48.16666667,64.58333333,167.5833333,30.33333333,31,27.25,31.5,79.33333333,1557.25,658,2781.333333
AK_86_AC_17,HABIL,15,75270,20,33.58333333,6.416666667,0,47.58333333,0.5,53,60.16666667,99.58333333,18.83333333,18.75,23.16666667,22.5,63.33333333,1478.083333,488.4166667,2413.916667
AK_86_AC_17,HABIL,15,75270,21,19.5,5.416666667,0,35.5,0.833333333,53.75,54.66666667,81.33333333,15.66666667,10.91666667,12.16666667,22.08333333,50.41666667,1241.5,521.8333333,2125.583333
AK_86_AC_17,HABIL,15,75270,22,12.25,4.5,0.5,29.33333333,0.25,41.75,43,55.08333333,13.75,12.41666667,10.33333333,28.5,34.16666667,951.6666667,404.5,1642
AK_86_AC_17,HABIL,15,75270,23,8.75,6.083333333,1.25,17.16666667,0.333333333,38.58333333,17.25,36.66666667,9.833333333,8.666666667,8.833333333,14.83333333,10.66666667,495.3333333,119.8333333,794.0833333
AK_72_AC_72,HABIL,9,19513,0,2.555555556,0,0,1.611111111,0,7.277777778,1.555555556,10.55555556,1.944444444,2.333333333,1.166666667,6.222222222,2.388888889,198.5,23.27777778,259.3888889
AK_72_AC_72,HABIL,9,19513,1,2.944444444,0,0,0.555555556,0,0.888888889,0.222222222,7.5,1.833333333,2.055555556,0.722222222,5.388888889,1.333333333,120.0555556,12.61111111,156.1111111
AK_72_AC_72,HABIL,9,19513,2,2.722222222,0,0,0.611111111,0,0.5,0.111111111,13.11111111,4.833333333,1.833333333,1.166666667,4.555555556,1.111111111,105.6666667,9.277777778,145.5
AK_72_AC_72,HABIL,9,19513,3,5.055555556,0,0,1.166666667,0,1.611111111,1.166666667,12.61111111,4.944444444,3.333333333,1.555555556,3.833333333,2.555555556,131.1666667,12,181
AK_72_AC_72,HABIL,9,19513,4,12,0,0,14.88888889,0,20.05555556,6.833333333,16.77777778,10.72222222,6.111111111,4.888888889,26.16666667,16.55555556,295.0555556,34.11111111,464.1666667
AK_72_AC_72,HABIL,9,19513,5,10.16666667,0,0,39.83333333,0,42.44444444,25.27777778,27.44444444,13.33333333,9.666666667,4.111111111,81.16666667,39.83333333,768.1666667,187.9444444,1249.388889
AK_72_AC_72,HABIL,9,19513,6,1.888888889,0,0,53.11111111,0,66.22222222,40.55555556,33,18.16666667,4.388888889,1.444444444,98.33333333,44.55555556,1148.388889,528.7777778,2038.833333
AK_72_AC_72,HABIL,9,19513,7,0.277777778,0,0,55.44444444,0,70.22222222,43,47.16666667,24.77777778,2.555555556,0.111111111,63.61111111,52.5,1294.777778,696.5555556,2351
AK_72_AC_72,HABIL,9,19513,8,1.277777778,0,0,53.22222222,0,73.72222222,43.61111111,53.5,28.5,6.388888889,0.888888889,41.55555556,46.77777778,1203.388889,421.2777778,1974.111111
AK_72_AC_72,HABIL,9,19513,9,1.111111111,0,0,53.5,0,74.05555556,43.61111111,52.33333333,30.61111111,4.5,0.333333333,26.83333333,42.05555556,1339.277778,304.7222222,1972.944444
AK_72_AC_72,HABIL,9,19513,10,10.66666667,0,0,48.11111111,0,63.5,35.88888889,67.88888889,35.44444444,11.22222222,4,17.27777778,41.55555556,1326.222222,272.9444444,1934.722222
AK_72_AC_72,HABIL,9,19513,11,10.77777778,0,0,47.22222222,0,63.61111111,39.72222222,64.44444444,34.33333333,9.444444444,4.444444444,25.11111111,42.22222222,1294.722222,274.2222222,1910.277778
AK_72_AC_72,HABIL,9,19513,12,8.5,0,0,43.66666667,0,58.16666667,34.88888889,52.44444444,29.11111111,7.5,4.444444444,38.27777778,38.38888889,1225.388889,260.0555556,1800.833333
AK_72_AC_72,HABIL,9,19513,13,8.444444444,0,0,43.44444444,0,63.11111111,38.44444444,53,27.66666667,7.555555556,3.444444444,42,37.16666667,1241.222222,273.5555556,1839.055556
AK_72_AC_72,HABIL,9,19513,14,7.5,0,0,49.33333333,0,57.83333333,36.38888889,64,31.11111111,8.833333333,3.055555556,44.94444444,39.83333333,1214.222222,326,1883.055556
AK_72_AC_72,HABIL,9,19513,15,8.277777778,0,0,52,0,64.61111111,40.66666667,71.88888889,34.77777778,8.722222222,3.944444444,62.44444444,41.77777778,1080.555556,361.8333333,1831.5
AK_72_AC_72,HABIL,9,19513,16,7.166666667,0,0,49.5,0,64.83333333,37.88888889,78.11111111,34.27777778,7.666666667,3.055555556,73.5,47.83333333,1137.722222,423,1964.555556
AK_72_AC_72,HABIL,9,19513,17,2.055555556,0,0,52.72222222,0,61,37.27777778,63.11111111,28.77777778,4.166666667,0.888888889,60.94444444,47.66666667,1283.444444,653,2295.055556
AK_72_AC_72,HABIL,9,19513,18,0.888888889,0,0,51.55555556,0,69.61111111,35.5,49.77777778,18.11111111,2.277777778,0.222222222,47.83333333,43.94444444,1208.333333,566.3888889,2094.444444
AK_72_AC_72,HABIL,9,19513,19,4.944444444,0,0,43.38888889,0,68.94444444,33.94444444,32.94444444,10.16666667,5.666666667,1.555555556,21.5,34.44444444,1257.888889,335.5555556,1850.944444
AK_72_AC_72,HABIL,9,19513,20,8.333333333,0,0,36.83333333,0,61.22222222,30.38888889,22.38888889,7.611111111,4.055555556,4.833333333,14.33333333,25.22222222,1218.777778,229.1666667,1663.166667
AK_72_AC_72,HABIL,9,19513,21,4.166666667,0,0,26.88888889,0,56.72222222,25.33333333,18,5.833333333,3,2.777777778,9.888888889,22.77777778,988.1111111,239.5555556,1403.055556
AK_72_AC_72,HABIL,9,19513,22,4.722222222,0,0,18.77777778,0,52.33333333,16.72222222,11.61111111,3.333333333,1.611111111,1.5,10.88888889,13.38888889,660.1111111,177.5555556,972.5555556
AK_72_AC_72,HABIL,9,19513,23,4.444444444,0,0,7.5,0,34,7.111111111,9.166666667,2.166666667,2.055555556,2.333333333,8.666666667,6.722222222,371.0555556,58.5,513.7222222
AK_68_AC_26,HABIL,16,26213,0,0.291666667,0,0,0.666666667,0.166666667,2.625,0.583333333,4.625,2.791666667,1.458333333,0.375,6.166666667,0.541666667,177.375,22.20833333,219.875
AK_68_AC_26,HABIL,16,26213,1,0.333333333,0,0.041666667,0.083333333,0,0.375,0.041666667,4.041666667,2.625,0.708333333,0.458333333,4.875,0.291666667,104.5,12,130.375
AK_68_AC_26,HABIL,16,26213,2,0.291666667,0,0,0.125,0,0.041666667,0.041666667,3.458333333,2.416666667,0.875,0.291666667,2.916666667,0.166666667,69.70833333,9.125,89.45833333
AK_68_AC_26,HABIL,16,26213,3,0.291666667,0,0,1.208333333,0,0.5,0.375,5.125,3.416666667,1.458333333,0.125,3.708333333,0.125,82.875,10.33333333,109.5416667
AK_68_AC_26,HABIL,16,26213,4,1.333333333,0,0.666666667,13,0.458333333,9.791666667,6.875,8.791666667,6.875,2.25,1.041666667,14.29166667,8.458333333,240.5,34.95833333,349.2916667
AK_68_AC_26,HABIL,16,26213,5,1.333333333,0,3.041666667,38.20833333,4.291666667,25.54166667,29.41666667,22.375,15.70833333,8.75,1.333333333,54.04166667,26.75,879.6666667,220.7916667,1331.25
AK_68_AC_26,HABIL,16,26213,6,0.125,0,4.166666667,54.04166667,7.375,35.04166667,50.45833333,29.20833333,21.54166667,2.75,0.25,79.83333333,33.04166667,1636.291667,599.375,2553.5
AK_68_AC_26,HABIL,16,26213,7,0,0,5.916666667,62.29166667,7.416666667,38.33333333,49.5,33.16666667,22.58333333,1.166666667,0,50.04166667,31.33333333,1944.791667,775.5833333,3022.125
AK_68_AC_26,HABIL,16,26213,8,0.875,0,5.708333333,61.33333333,8.958333333,40.25,44.20833333,38.5,27.70833333,2.125,0.208333333,40.16666667,31.54166667,1923.541667,450.5,2675.625
AK_68_AC_26,HABIL,16,26213,9,0.125,0,5.333333333,52.29166667,7.333333333,37.29166667,40.04166667,48.125,31.25,3.25,0.083333333,19.375,26.70833333,1846.666667,349.875,2467.75
AK_68_AC_26,HABIL,16,26213,10,1.041666667,0,5.166666667,51.20833333,7.416666667,37.25,36.75,51,29.91666667,6.5,0.75,16.16666667,21.83333333,1690.583333,321.7083333,2277.291667
AK_68_AC_26,HABIL,16,26213,11,1.291666667,0,4.875,50.70833333,6.25,32.54166667,37.45833333,54.625,32.875,7.625,0.625,19.33333333,22.20833333,1713.583333,304.7916667,2288.791667
AK_68_AC_26,HABIL,16,26213,12,0.958333333,0,4.166666667,48.625,5.708333333,33.79166667,37.95833333,47.875,26.25,4.666666667,0.583333333,25.375,24.54166667,1724.875,295.9583333,2281.333333
AK_68_AC_26,HABIL,16,26213,13,1.541666667,0,4,45.83333333,5.208333333,31.20833333,36.875,45.54166667,25.20833333,6.25,0.833333333,29.95833333,21.25,1708.166667,284.5833333,2246.458333
AK_68_AC_26,HABIL,16,26213,14,1.25,0,3.5,49.45833333,3.958333333,32.08333333,35.54166667,56.875,24.25,6.958333333,0.708333333,35.45833333,20.41666667,1835.125,318.0833333,2423.666667
AK_68_AC_26,HABIL,16,26213,15,1.291666667,0,3.666666667,52.375,4,33.04166667,34.41666667,57.95833333,28.33333333,5.708333333,1.208333333,46.08333333,22.91666667,1633.75,336.7916667,2261.541667
AK_68_AC_26,HABIL,16,26213,16,0.875,0,4.083333333,47.625,6.083333333,30.625,33.95833333,53.70833333,28,4.375,0.458333333,50.5,21.75,1626.791667,382.4166667,2291.25
AK_68_AC_26,HABIL,16,26213,17,0.083333333,0,5.25,51.25,6.875,33.66666667,35.83333333,45.33333333,24.45833333,2,0.25,49.58333333,21.125,1833.625,639.9583333,2749.291667
AK_68_AC_26,HABIL,16,26213,18,0,0,5.125,48.70833333,6.208333333,37.33333333,38.91666667,39.54166667,18.875,2.333333333,0,30.75,18.04166667,1671.708333,485.9166667,2403.458333
AK_68_AC_26,HABIL,16,26213,19,0.541666667,0,4.916666667,37,7.125,33.08333333,33.70833333,30.70833333,10.25,4.583333333,0.291666667,20.83333333,16.04166667,1616.666667,282.4583333,2098.208333
