Classes_1,CIV,IDNodo,COL,CK_DNH_Cs,TARGET_FID,Estado20_1,TIPO_CLA_1,NOMBRE_EJE,ELEM,IDEstacion,IDW_Cs,ESTACION,LON_1,ROW,CK_DH_Cs,Input_FID_,OBJECTID,FID_Grilla,NOMBRE_EXT,Classes,Shape_Leng,NOMBRE_E_1,OBJECTID_4,CLASIFI_SU,Largo_Via,OBJECTID_2,ORIG_FID,Classes_12,FID_LINK,CODIGO_LOC,LAT_1,hora,AT,BA,NH_AT,NH_BA,PPH,PPNH,FEHPM10,FEHPM25,FENHPM10,FENHPM25,FAH,FANH,EHPM10,EHPM25,ENHPM10,ENHPM25 
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,7,95.26666667,15.66666667,72.33333333,4.333333333,31.7,30.68,15.673,7.545,15.243,7.298,3.637,2.514,57.009,27.446,38.327,18.35
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,8,93.06666667,15.2,75.66666667,3.833333333,31.67,30.58,15.66,7.538,15.201,7.274,3.552,2.608,55.627,26.777,39.637,18.966
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,9,77.66666667,12.26666667,62.33333333,4.333333333,31.65,30.78,15.652,7.533,15.285,7.322,2.949,2.186,46.152,22.213,33.42,16.009
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,10,66.06666667,9.933333333,43.83333333,3.5,31.57,30.89,15.618,7.514,15.332,7.349,2.493,1.552,38.932,18.73,23.801,11.408
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,11,64.06666667,9.266666667,39,3.333333333,31.53,30.94,15.601,7.504,15.353,7.361,2.404,1.388,37.508,18.041,21.316,10.22
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,12,64,8.066666667,43.66666667,4.5,31.33,31.12,15.517,7.456,15.429,7.405,2.365,1.58,36.695,17.631,24.376,11.699
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,13,63.06666667,7.466666667,46.33333333,4,31.29,30.95,15.5,7.446,15.357,7.363,2.312,1.651,35.842,17.218,25.351,12.155
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,14,68.33333333,8.066666667,48.5,4.333333333,31.27,30.98,15.492,7.441,15.37,7.371,2.506,1.733,38.821,18.646,26.632,12.772
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,15,70.4,9.133333333,51.16666667,4.166666667,31.39,30.9,15.542,7.47,15.336,7.351,2.608,1.815,40.527,19.479,27.836,13.343
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,16,80.8,11.33333333,40.33333333,4.166666667,31.49,31.12,15.584,7.494,15.429,7.405,3.021,1.46,47.078,22.639,22.519,10.808
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,17,88.46666667,12.8,45.83333333,4.166666667,31.51,31.0,15.593,7.499,15.378,7.375,3.323,1.64,51.808,24.917,25.22,12.096
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,18,71.66666667,13.86666667,47.5,2.833333333,31.96,30.67,15.782,7.609,15.239,7.295,2.804,1.651,44.258,21.337,25.156,12.043
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,19,63.86666667,14.73333333,44.33333333,3.833333333,32.25,30.95,15.904,7.679,15.357,7.363,2.578,1.58,41.0,19.797,24.258,11.631
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,20,57.93333333,14.2,40.5,3.833333333,32.38,31.04,15.958,7.711,15.395,7.385,2.365,1.454,37.738,18.234,22.384,10.738
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,21,55.53333333,14.06666667,35.83333333,4,32.43,31.21,15.979,7.723,15.467,7.426,2.283,1.306,36.477,17.63,20.206,9.702
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,22,32,9.733333333,30.33333333,7.833333333,32.82,32.46,16.142,7.817,15.992,7.73,1.368,1.252,22.078,10.692,20.015,9.675
5.0,1002705.0,3493.0,39.0,1.53948,311.0,BUENO,1.0,AK 45,24052552.0,1.0,1.53948,AK_45_X_AC_170,-74.05397,42.0,0.935885,2727.0,3264.0,2856.0,CL 150A,5.0,32.7994375222,CL 152,3243.0,Troncal,32.7994,312.0,349.0,4.0,351.0,1,4.728607,23,16.33333333,1.133333333,13.83333333,1.666666667,30.72,31.29,15.26,7.308,15.5,7.446,0.574,0.508,8.759,4.194,7.88,3.785
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,0,2,0,2.166666667,0,30.0,30.0,7.63,2.887,7.63,2.887,0.211,0.228,1.607,0.608,1.743,0.659
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,1,0.133333333,0,0,0,40.0,0.0,9.743,3.871,0.0,0.0,0.011,0.0,0.103,0.041,0.0,0.0
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,2,0.2,0,0.166666667,0,30.0,30.0,7.63,2.887,7.63,2.887,0.021,0.018,0.161,0.061,0.137,0.052
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,3,0.266666667,0,0.166666667,0,26.67,30.0,6.903,2.56,7.63,2.887,0.032,0.018,0.218,0.081,0.137,0.052
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,4,8.733333333,0.733333333,5.5,0,30.82,30.0,7.807,2.967,7.63,2.887,1.0,0.579,7.808,2.968,4.418,1.671
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,5,30.2,6.133333333,18.5,2.166666667,32.06,31.26,8.073,3.089,7.901,3.01,3.822,2.176,30.851,11.805,17.194,6.551
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,6,64.66666667,11.73333333,41.16666667,3.333333333,31.84,30.9,8.026,3.067,7.824,2.975,8.043,4.685,64.553,24.671,36.654,13.937
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,7,95.26666667,15.66666667,72.33333333,4.333333333,31.7,30.68,7.996,3.053,7.776,2.953,11.676,8.071,93.354,35.651,62.762,23.835
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,8,93.06666667,15.2,75.66666667,3.833333333,31.67,30.58,7.989,3.05,7.755,2.943,11.402,8.37,91.092,34.781,64.906,24.636
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,9,77.66666667,12.26666667,62.33333333,4.333333333,31.65,30.78,7.985,3.049,7.798,2.963,9.465,7.018,75.575,28.854,54.726,20.795
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,10,66.06666667,9.933333333,43.83333333,3.5,31.57,30.89,7.968,3.041,7.822,2.974,8.001,4.983,63.752,24.329,38.974,14.819
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,11,64.06666667,9.266666667,39,3.333333333,31.53,30.94,7.959,3.037,7.832,2.979,7.717,4.457,61.421,23.435,34.905,13.275
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,12,64,8.066666667,43.66666667,4.5,31.33,31.12,7.916,3.017,7.871,2.996,7.591,5.071,60.09,22.902,39.917,15.196
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,13,63.06666667,7.466666667,46.33333333,4,31.29,30.95,7.908,3.013,7.834,2.98,7.422,5.299,58.692,22.365,41.513,15.789
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,14,68.33333333,8.066666667,48.5,4.333333333,31.27,30.98,7.903,3.011,7.841,2.983,8.043,5.562,63.57,24.22,43.611,16.59
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,15,70.4,9.133333333,51.16666667,4.166666667,31.39,30.9,7.929,3.023,7.824,2.975,8.37,5.826,66.365,25.302,45.583,17.332
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,16,80.8,11.33333333,40.33333333,4.166666667,31.49,31.12,7.951,3.033,7.871,2.996,9.696,4.685,77.091,29.407,36.876,14.038
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,17,88.46666667,12.8,45.83333333,4.166666667,31.51,31.0,7.955,3.035,7.845,2.985,10.665,5.264,84.838,32.366,41.298,15.711
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,18,71.66666667,13.86666667,47.5,2.833333333,31.96,30.67,8.051,3.079,7.774,2.952,9.002,5.299,72.474,27.716,41.194,15.643
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,19,63.86666667,14.73333333,44.33333333,3.833333333,32.25,30.95,8.113,3.107,7.834,2.98,8.275,5.07,67.138,25.715,39.723,15.108
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,20,57.93333333,14.2,40.5,3.833333333,32.38,31.04,8.141,3.12,7.854,2.989,7.591,4.667,61.797,23.685,36.655,13.948
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,21,55.53333333,14.06666667,35.83333333,4,32.43,31.21,8.152,3.125,7.89,3.005,7.328,4.193,59.733,22.9,33.087,12.602
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,22,32,9.733333333,30.33333333,7.833333333,32.82,32.46,8.235,3.164,8.158,3.128,4.39,4.018,36.154,13.889,32.776,12.567
4.0,50007322.0,3493.0,40.0,0.935885,541.0,REGULAR,1.0,AK 45,24066648.0,1.0,0.56967,AK_45_X_AC_170,-74.044975,44.0,0.56967,2856.0,5491.0,2849.0,CL 165,3.0,105.280706406,CL 166,7366.0,Troncal,105.281,542.0,608.0,3.0,610.0,11,4.746536,23,16.33333333,1.133333333,13.83333333,1.666666667,30.72,31.29,7.785,2.957,7.908,3.013,1.842,1.632,14.343,5.448,12.904,4.917
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,0,2,0,2.166666667,0,30.0,30.0,10.677,4.535,10.677,4.535,0.148,0.161,1.58,0.671,1.715,0.728
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,1,0.133333333,0,0,0,40.0,0.0,13.635,6.081,0.0,0.0,0.007,0.0,0.101,0.045,0.0,0.0
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,2,0.2,0,0.166666667,0,30.0,30.0,10.677,4.535,10.677,4.535,0.015,0.013,0.158,0.067,0.134,0.057
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,3,0.266666667,0,0.166666667,0,26.67,30.0,9.661,4.022,10.677,4.535,0.022,0.013,0.215,0.089,0.134,0.057
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,4,8.733333333,0.733333333,5.5,0,30.82,30.0,10.925,4.661,10.677,4.535,0.703,0.407,7.681,3.277,4.346,1.846
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,5,30.2,6.133333333,18.5,2.166666667,32.06,31.26,11.297,4.853,11.057,4.729,2.687,1.53,30.352,13.037,16.916,7.235
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,6,64.66666667,11.73333333,41.16666667,3.333333333,31.84,30.9,11.231,4.819,10.949,4.674,5.654,3.293,63.508,27.247,36.06,15.393
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,7,95.26666667,15.66666667,72.33333333,4.333333333,31.7,30.68,11.189,4.797,10.883,4.64,8.208,5.674,91.841,39.374,61.745,26.325
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,8,93.06666667,15.2,75.66666667,3.833333333,31.67,30.58,11.18,4.793,10.853,4.624,8.015,5.884,89.616,38.414,63.855,27.209
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,9,77.66666667,12.26666667,62.33333333,4.333333333,31.65,30.78,11.174,4.789,10.913,4.655,6.654,4.934,74.35,31.867,53.839,22.967
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,10,66.06666667,9.933333333,43.83333333,3.5,31.57,30.89,11.15,4.777,10.946,4.672,5.625,3.503,62.719,26.87,38.343,16.366
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,11,64.06666667,9.266666667,39,3.333333333,31.53,30.94,11.138,4.771,10.961,4.68,5.425,3.133,60.426,25.882,34.34,14.662
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,12,64,8.066666667,43.66666667,4.5,31.33,31.12,11.078,4.74,11.015,4.708,5.336,3.565,59.116,25.294,39.27,16.783
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,13,63.06666667,7.466666667,46.33333333,4,31.29,30.95,11.066,4.734,10.964,4.681,5.218,3.725,57.742,24.7,40.841,17.438
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,14,68.33333333,8.066666667,48.5,4.333333333,31.27,30.98,11.06,4.731,10.973,4.686,5.654,3.91,62.54,26.75,42.905,18.322
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,15,70.4,9.133333333,51.16666667,4.166666667,31.39,30.9,11.096,4.749,10.949,4.674,5.884,4.096,65.29,27.944,44.845,19.142
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,16,80.8,11.33333333,40.33333333,4.166666667,31.49,31.12,11.126,4.765,11.015,4.708,6.816,3.293,75.842,32.478,36.278,15.505
4.0,1001682.0,3493.0,40.0,0.935885,654.0,REGULAR,1.0,AK 45,24079322.0,1.0,0.935885,AK_45_X_AC_170,-74.044975,44.0,0.935885,2856.0,7861.0,2849.0,CL 161A,4.0,74.0109539357,CL 162,8032.0,Troncal,74.011,655.0,738.0,4.0,740.0,11,4.746536,17,88.46666667,12.8,45.83333333,4.166666667,31.51,31.0,11.132,4.768,10.979,4.689,7.497,3.701,83.463,35.746,40.629,17.352
